meso_pid,thermo_pid,functional,score
A0A248TL86,A0A4P6UXB5,True,1.0
A0A163G055,A0A4V1A2Y1,False,0.3333333333333333
A0A0R2I5T8,A0A4P6UP12,True,1.0
Q8EQL9,A0A4P6UV14,True,1.0
A0A1G9XLN0,A0A4P6UUL4,True,1.0
A0A0R1N0R5,A0A4P6UTG9,False,0.5
A0A5D4T3M3,A0A0K9HIC2,True,1.0
A0A0C2R1P3,A0A178U6I4,True,1.0
K6ZVD2,A0A143HMH8,False,0.0
A0A248TDA3,A0A087LHY3,True,1.0
Q815Y5,A0A4P6UWE6,True,1.0
A0A553JMF0,A0A143HJL5,True,1.0
A0A3E0J683,A0A2T0LGU9,True,1.0
V6MMG4,A0A2T0LIS5,False,0.5
A0A7X0HUC1,A0A540UV73,True,1.0
A0A098FHT1,A0A540V7P2,True,1.0
A0A920C6U5,A0A2T0L9X2,True,1.0
A0A841RM05,A0A2T0LBN0,True,1.0
A0A3D9IMH3,A0A2T0LB99,True,1.0
A0A1N6SK59,A0A2T0LAC9,True,1.0
A0A074M791,A0A2T0LF24,True,0.6666666666666666
A0A1I0XJM2,A0A2T0LET3,True,1.0
A0A168L132,A0A540UZU4,True,1.0
A0A366JQ21,A0A2T0LB10,False,0.5
A0A841Q8Y5,A0A2T0LCI4,True,1.0
A0A2V4VV27,A0A2T0LAW0,True,1.0
A0A660JJV4,A0A2T0LIP6,True,1.0
A0A0C2RHW0,A0A540V3S9,True,1.0
A0A2T6FZL8,A0A2T0LEF6,True,1.0
A0A4S3PZ12,A0A540V6W0,True,1.0
A0A0D1JVJ0,A0A540V4Z0,True,1.0
A0A841Z914,A0A2T0LGF4,True,1.0
A0A0K9YUU0,A0A2T0LIP2,True,1.0
A0A0K9YWQ4,A0A540V5G2,True,1.0
A0A098R5I1,A0A540V2L6,True,1.0
A0A0D7XMY2,A0A540V2F1,True,1.0
A0A1E5TGI9,A0A540V240,True,1.0
A0A089LZ66,A0A2T0LJ97,True,1.0
A0A0R1WL81,A0A540V1C4,False,0.5
V6M6P1,A0A2T0LGM9,True,1.0
A0A0U2ZFD2,A0A2T0LH10,False,0.5
A0A1I2D737,A0A540V1B6,False,0.5
A0A0J1INW1,A0A540V1Q0,True,1.0
A0A511WRZ5,A0A2T0LH80,False,0.5
A0A2V4VKZ3,A0A2T0LEY4,True,0.6666666666666666
A0A084GJ27,A0A540V1R6,True,1.0
A0A443IYA8,A0A540V1S5,True,1.0
K0IXM8,A0A2T0LFV9,True,1.0
A0A1I1X4V7,A0A2T0LDS3,True,1.0
A0A511ZI23,A0A2T0LF97,True,1.0
A0A4Y8IKH5,A0A2T0LHA6,True,1.0
H1LHF2,A0A540V456,True,1.0
I0JQW3,A0A2T0LJI9,False,0.5
C3AMS5,A0A2T0LFB2,True,1.0
A0A317L598,A0A2T0LGD4,False,0.3333333333333333
A0A511WQZ8,A0A2T0LBI1,True,1.0
A0A0R1TF50,A0A540V2U3,False,0.25
A0A1R0YE57,A0A2T0LI32,True,1.0
A0A1C0YBT8,A0A540V4B5,True,0.6666666666666666
A0A143Z3M6,A0A540UZ36,True,1.0
A0A917V1M1,A0A540V5G6,True,1.0
A0A8B4QAR1,A0A2T0LI61,True,1.0
A0A3B0C7E0,A0A2T0LBC1,True,1.0
A0A317KTD0,A0A540V439,True,1.0
A0A0K2F8G3,A0A2T0LHS6,True,1.0
Q65F38,A0A540V2B2,True,1.0
A0A2W0CHZ4,A0A2T0LAV2,False,0.25
A0A6L8K4U5,A0A540V5D3,True,1.0
A0A0M2EJT3,A0A2T0LGL9,True,1.0
Q81A10,A0A540V8L4,True,0.6666666666666666
A0A921GXU8,A0A2T0LC73,False,0.5
A0A090ZJD5,A0A2T0LBE8,False,0.5
A0A4R5NCG5,A0A540V653,True,1.0
A0A841Z4V7,A0A2T0LB07,True,1.0
A0A1B3XHW5,A0A2T0LD02,True,1.0
A0A3N6AZD9,A0A2T0LFN3,True,1.0
A8FH90,A0A540V2Y3,True,1.0
W4QPN9,A0A2T0LGY4,True,1.0
A0A0J6CWQ6,A0A540UUW6,True,1.0
W4F2W4,A0A2T0LFZ0,True,0.6666666666666666
A0A5K7WWN6,A0A2T0LD46,True,1.0
A0A1L4DR59,A0A540V2F4,True,1.0
A0A3N9ULF0,A0A2T0LB60,False,0.5
A0A0R1QK07,A0A540V5C9,True,1.0
V6M7C9,A0A540V5K8,True,1.0
A0A0P9GNP4,A0A2T0LBW1,True,1.0
A0A1S1YH94,A0A540V1A0,True,1.0
A0A1R1AZK8,A0A2T0LCQ1,True,1.0
I0JM97,A0A2T0LF76,True,1.0
A0A0V8JCZ6,A0A540UZ34,True,1.0
A0A1N6HQ79,A0A0R2GTZ6,True,1.0
A0A7D4DVQ5,A0A2S5T455,True,1.0
A0A8J2ULW9,A0A2S5T0P6,True,1.0
A0A841TXU6,A0A2T0LDS6,True,1.0
A0A084GXN6,A0A2T0LAG5,False,0.0
A0A398AW05,A0A2T0LE59,False,0.0
A0A024Q7S2,A0A540V293,False,0.0
A0A084J6M5,A0A540V5J9,False,0.0
A0A7W8CRG6,A0A540V6E1,True,1.0
A0A1I6R5K5,A0A2T0LIM9,True,1.0
A0A0M4FIY9,A0A1I0SXR1,True,1.0
U5LE01,A0A1I0SVE4,True,1.0
A0A919WKJ8,A0A1I0TBT6,True,1.0
A0A329ELR6,A0A1I0TNQ9,True,1.0
U5L5N3,A0A1I0TTX0,True,1.0
A0A0W1AYA2,A0A1I0U1M3,True,1.0
U5LDM4,A0A1I0TQT9,True,1.0
A0A1C7E5Z9,A0A1I0T6B9,True,1.0
A0A1X7D3M4,A0A1I0SMR6,True,1.0
A0A0W1AWN1,A0A1I0TS50,True,1.0
A0A1W1Y6J2,A0A1I0U6Y9,False,0.5
A0A0P6W3U8,A0A1I0SJ35,False,0.3333333333333333
A0A160IJ04,A0A1I0T8X6,True,1.0
A0A6I2MIP4,A0A1I0TN07,True,1.0
A0A7X0HQB4,A0A1I0SXQ6,True,1.0
A0A917D6W6,A0A1I0T172,True,1.0
A0A1G7WGQ7,A0A1I0SW75,False,0.5
A0A917CGM1,A0A1I0SR65,True,1.0
A0A0G3BXX3,A0A2S5T296,False,0.5
A0A850QBC6,A0A2S5T9S2,True,1.0
B1T062,A0A2S5T6X2,True,1.0
W1SC86,A0A1I0T270,True,1.0
A0A220MKB3,A0A2T0YIC4,True,1.0
A0A1G8K3L5,A0A2T0YLK6,True,1.0
A0A2S6FWR0,A0A1H2WQF1,True,0.6666666666666666
A0A1B1Z6N7,A0A2T0YKN3,True,1.0
A0A094XHU0,A0A2T0YES3,True,1.0
A0A1J6W635,A0A2T0YJS3,True,1.0
X5A3D3,A0A2T0YMG3,True,1.0
A0A2U1DNA4,A0A1H2Q680,True,1.0
A0A1N6TGE3,A0A1H2V4R2,False,0.5
A0A4S3Q0E7,A0A2T0YNZ9,True,1.0
A0A1G9QC22,A0A2T0YCL6,True,1.0
A0A919X621,A0A2T0YEL2,False,0.3333333333333333
C0ZGT0,A0A2T0YNN6,False,0.5
A0A2U1E3N2,A0A1H2ZXX0,False,0.5
A0A1I6UPM9,A0A2T0YI68,True,1.0
A0A5C0WJG3,A0A2T0YI53,True,1.0
A0A5J6I4V5,D6Y9H4,True,1.0
A0A379LYP9,D6Y492,True,1.0
A0A0A1DHK9,D6Y3I5,True,1.0
A0A7X0FP68,D6Y6I1,True,1.0
A0A562I3V9,D6Y2X5,True,1.0
G0FJH0,D6Y8Z8,True,1.0
X0RBU9,D6Y8Q9,True,1.0
A0A1I0ZBM7,D6Y8B7,True,1.0
A0A4Y1ZA92,A0A521BRN0,True,1.0
A0A0J6VGP8,D6YB89,True,1.0
A0A6I6KI09,D6Y522,True,1.0
V6M4Y3,A0A521BQ66,True,1.0
D3FQ30,A0A521ELU6,True,1.0
A0A845EYQ3,A0A521BIB3,True,1.0
A0A0A1MLL3,A0A521ARZ4,True,1.0
X4ZD61,A0A521AD01,True,1.0
A0A1I4TJL2,D6Y848,True,1.0
A0A1M7RNT9,D6Y6G5,True,1.0
A0A918BT31,D6Y2V2,False,0.0
A0A0L8L8F3,D6Y6C7,True,1.0
A0A543IE61,D6Y3Q4,True,1.0
A0A1E7K9I0,D6Y274,True,1.0
A0A7Z0C3X2,D6Y4L1,False,0.0
A0A239NIA9,D6Y2Y8,True,1.0
A0A1H3YWB3,A0A521EHZ1,True,1.0
A0A494ZUK4,A0A521D1M0,True,1.0
A0A1J6VTF6,A0A521BP63,False,0.5
A0A366Y2H6,A0A521D116,True,1.0
A0A4Y8UDI7,A0A521ENR1,True,1.0
A0A3D9LB09,D6Y1Z6,True,1.0
E5XUT2,D6Y7S1,True,1.0
A0A1I6P1K0,D6Y9J0,True,0.8
A0A286DQQ0,D6Y7G3,True,1.0
A0A4Y4D332,D6Y559,True,1.0
A0A640TF70,D6Y5N0,True,1.0
A0A316F2B9,D6Y930,True,0.6666666666666666
A0A2U3ALV8,A0A521AYX7,True,1.0
A0A0R1LD54,A0A521F813,True,1.0
A0A7Y4P215,D6Y8E6,True,1.0
M2PU55,D6Y8Y1,True,1.0
A0A7W7QQL0,D6Y7T0,True,1.0
A0A365P7K6,D6Y3V2,True,1.0
A0A239NLW5,D6Y3Z0,True,1.0
A0A810N448,D6Y2Z9,True,1.0
A0A1R4JFZ9,D6Y782,True,1.0
A0A0U3K566,D6Y8E1,True,1.0
A0A1J4Q8K4,D6Y2B8,True,1.0
A0A2T0TDY1,D6Y6C6,True,1.0
A0A511DDB1,D6Y563,True,1.0
A0A1G8ZTL4,D6Y3U4,True,1.0
A0A344U3K7,D6YB49,True,1.0
A0A1I5R8F2,D6Y928,False,0.0
A0A132PK32,D6YBR5,True,1.0
A0A2K8PKE0,D6Y9R7,True,1.0
A0A0A0B937,D6Y3C5,True,1.0
A0A511WLZ3,A0A521CB49,True,1.0
A0A4Q7ZG86,D6Y666,True,1.0
Q812P6,A0A521AI61,True,1.0
A0A1C0YTN7,A0A521EX00,True,1.0
A0A7W8BVZ1,D6YA62,True,1.0
A0A841DVQ3,D6Y6E7,True,1.0
A0A919JUZ6,D6YAK4,True,1.0
A0A8J3T7S6,D6YA28,True,1.0
A0A919NTW8,D6Y2S5,True,1.0
A0A1T4T8C7,D6Y578,False,0.0
A0A4R1FPG9,D6YAV9,True,1.0
A0A919MV68,D6Y8H7,True,1.0
A0A4Q7NRH3,D6Y3S0,False,0.0
A0A543CU22,D6Y9J6,True,1.0
L7LPQ4,D6Y7D5,True,1.0
A0A345XNV3,D6Y8J5,True,1.0
A0A841D6N9,D6Y6M4,False,0.5
A0A285UIP1,A0A521C963,False,0.5
Q81II6,A0A521CVH0,True,1.0
A0A5D4SUD2,A0A521F3V1,True,1.0
A0A3A9KDL3,A0A7V9YYG2,True,1.0
A0A2N0ZBI0,A0A7V9YYN2,True,1.0
A0A089N1R3,A0A7W0BWU5,True,1.0
A0A2R5ER24,A0A7W0BY39,True,0.6666666666666666
A0A7G3DY32,A0A7V9Z536,True,1.0
W7C096,A0A7V9Z3W8,True,1.0
A0A6H2JQ81,A0A7W0BVA4,True,1.0
A0A168KKS2,A0A7V9Z975,False,0.3333333333333333
A0A4U3AE49,A0A7W0BY98,False,0.5
A0A398B4W9,A0A7V9YYQ1,True,1.0
Q5WJC3,A0A7V9Z9G1,True,1.0
A0A073KM88,A0A7V9Z2L2,True,1.0
A0A1G8KWZ6,A0A7W0C113,True,1.0
A0A2U3AFX0,A0A7V9Z3V9,True,1.0
A0A841CD58,D6Y455,False,0.0
A0A0L8LP72,D6Y8I6,True,1.0
A0A398BCR7,A0A521BMN6,True,1.0
A0A1S2LV69,A0A7V9YWY6,True,1.0
A0A2T0LNS1,D6Y8N0,False,0.0
A0A1H7N3Y2,D6Y8Q0,True,1.0
A0A3G9IKC4,A0A1M6YBX0,False,0.0
A0A0B5DDI5,A0A1M6N651,True,0.6666666666666666
A0A2P2FRS3,A0A1M6PQS6,True,1.0
A0A101Q245,A0A1M7A7L2,False,0.3333333333333333
A0A1D8T1M9,A0A1M6VGM2,True,0.6666666666666666
A0A852V8V5,A0A1M7BFB2,False,0.5
A0A1B1B1V5,A0A1M6NQ01,True,1.0
A0A1E5Q1K0,A0A1M6WRN3,True,1.0
A0A919C1M5,A0A1M6WUS8,False,0.5
A0A1J4N8Z5,A0A1M6XA67,True,1.0
A0A0M8QNP0,A0A1M6NBZ5,True,1.0
A0A1C4V509,A0A1M6VD05,False,0.5
A0A6A0BLC6,A0A1M6Q5I9,True,1.0
A0A918YJD8,A0A1M6UM67,True,1.0
A0A5J6FF85,A0A1M6QIX5,True,1.0
A0A495K9H6,A0A1M6YR65,True,1.0
A0A562WFY6,A0A1M6RSI4,False,0.5
A0A919FL80,A0A1M6Z6S1,True,1.0
A0A7W7MSM3,A0A1M6VTN3,True,1.0
A0A250VPF8,A0A1M6RZ25,False,0.5
I0H663,A0A1M6Y1J6,False,0.5
A0A1C4ZYQ5,A0A1M6WD02,True,1.0
A0A0U3LXW5,A0A1M6WDC4,False,0.5
A0A3N2CV88,A0A1M6Q9H3,True,1.0
A0A0F4IT25,A0A1M6PJL7,True,1.0
A0A1C6SB75,A0A1M6Z5I0,True,1.0
A0A101Q451,A0A1M6P8Q7,True,1.0
A0A066U167,A0A1M7A1G5,True,1.0
A0A1K1THC8,A0A1M6VTH6,True,1.0
A0A918V1Y7,A0A1M6VJV3,False,0.5
A0A2T0K3I6,A0A1M6X930,True,1.0
A0A1C6TIH7,A0A1M6RTQ7,True,1.0
A0A852WIS5,A0A1M6SBE7,True,1.0
A0A1C6UTS8,A0A1M6W1W9,True,1.0
A0A4Y3R9U1,A0A1M6TYU5,True,0.6666666666666666
A0A2N8NXY9,A0A1M6PQW8,True,1.0
A0A7Z0J6P8,A0A1M7A0U3,True,1.0
A0A2T0K4L4,A0A1M6T5D1,True,1.0
A0A919EQJ1,A0A1M6RKA0,True,1.0
A0A7W7PWW9,A0A1M6XKQ1,False,0.0
A0A1C6UNE3,A0A1M6ZKN8,False,0.5
A0A1C6RY19,A0A1M6VZW5,False,0.3333333333333333
A0A0L8N525,A0A1M6RUT3,True,1.0
A0A1Y2MJ21,A0A1M6VRR0,True,1.0
A0A1H9B3A1,A0A3N1Y5V6,True,1.0
A0A7X5NLQ3,A0A3N1YA98,True,1.0
A0A246KZ31,A0A3N1Y6A2,True,1.0
A0A7Z1DUT7,A0A3N1Y1H4,False,0.5
A0A086FBK9,A0A3N1XT40,True,1.0
A0A5M9NY73,A0A3N1Y0T1,True,0.6666666666666666
A0A0B2DA96,A0A3N1XY18,True,1.0
A0A316HQK2,A0A3N1Y5P7,True,1.0
I3TNE2,A0A3N1Y894,True,1.0
A0A2N0DKZ0,A0A3N1Y5A8,False,0.0
A0A240UTP3,A0A3N1Y759,True,1.0
A0A240UR11,A0A3N1Y064,True,1.0
A0A1W6KAM1,A0A3N1Y7B5,True,1.0
A0A099N142,A0A3N1XT84,False,0.5
A0A2U2AIB8,A0A3N1Y0Y3,False,0.5
A0A4Q7D4R4,A0A3N1Y6G3,True,1.0
A0A1G7V7R2,A0A3N1Y877,True,0.6666666666666666
A0A919F864,A0A3N1Y3S5,True,1.0
A0A4V1PRT9,A0A3N1Y168,True,1.0
A0A1M7AIM1,A0A3N1Y7S8,True,1.0
K1JDD2,A0A3N1Y8X2,True,1.0
A0A1N7JDH0,A0A3N1Y5V1,True,1.0
A0A1G8VSS6,A0A3N1Y758,False,0.5
A0A1H9AHW8,A0A3N1Y9C2,True,1.0
A0A290S141,A0A3N1Y5N0,True,1.0
A0A1H0MEL2,A0A3N1Y094,False,0.3333333333333333
B1KFQ5,A0A3N1Y617,True,1.0
A0A4R2IC28,A0A3N1Y844,True,1.0
S9ZSZ8,A0A3N1Y9K5,True,1.0
A0A562LBH8,A0A3N1Y796,True,1.0
A0A4R3VSZ8,A0A3N1YBM2,True,0.6666666666666666
A0A5J6WVJ0,A0A3N1XS51,True,1.0
A0A0R0DMN1,A0A3N1Y046,True,1.0
A0A1H2N9F2,A0A3N1Y735,True,0.6666666666666666
V4PP39,A0A3N1Y9P0,True,1.0
A0A4R7UZL8,A0A3N1Y819,True,1.0
A0A093SSQ9,A0A3N1Y213,True,1.0
A0A830ZY15,A0A3N1Y2A5,False,0.5
A0A1I6I196,A0A3N1Y4T2,True,1.0
A0A1H0J0N3,A0A3N1XWK1,True,1.0
A0A2P4EZ85,A0A3N1Y0I6,True,1.0
A0A2W5LVS5,A0A3N1XXL8,True,1.0
A0A401JAG7,A0A3N1XZR1,True,1.0
M3TFF1,A0A1M6Z482,True,1.0
D7DLL2,A0A2S5T361,True,1.0
A0A127Q8P2,A0A2S5T7D0,True,1.0
A0A1H9FBN5,A0A2S5T565,False,0.5
A0A2N8KD62,A0A2S5T8P2,True,1.0
A0A318L891,A0A2S5T818,True,1.0
A0A4R3UJY0,A0A2S5T685,True,1.0
A0A840FZV1,A0A2S5T3B8,False,0.3333333333333333
Q1LMK6,A0A2S5T0L3,True,1.0
A0A318KSR2,A0A2S5T3G3,True,1.0
A0A0D5AUP2,A0A2S5T3U5,False,0.5
C5T8D3,A0A2S5T7S0,True,1.0
A0A4P8HL09,A0A2S5T0P8,True,1.0
A0A7C9IXE3,A0A2S5T0A8,False,0.0
A0A069PVJ6,A0A2S5T2L5,True,1.0
A0A0C5JVN1,A0A2S5T4J5,True,1.0
A0A7D4HR46,A0A2S5T6D1,True,1.0
A0A0P0RAR8,A0A2S5T2Q1,True,1.0
A0A2S0P9J3,A0A2S5T1P0,True,1.0
A0A917IPW8,A0A2S5SZW8,False,0.5
A0A1I7M250,A0A2S5T6U2,False,0.0
A0A1H6P6B9,A0A2S5T6F3,True,1.0
A0A1W6SL22,A0A2S5T7J2,False,0.5
A0A7X0P9W5,A0A2S5T1U1,True,1.0
A0A328Z2L2,A0A2S5T9P8,True,1.0
A0A2Z5M8V2,A0A2S5T4W1,True,1.0
D8IPM2,A0A2S5T2K4,True,1.0
A0A1Y0EPH5,A0A2S5T3V3,True,1.0
A0A366H8H1,A0A2S5T3T0,True,1.0
A0A1R1VLU0,A0A2S5T231,True,1.0
A0A7Z7RIF1,A0A2S5T4J4,True,1.0
A0A4R3HZ79,A0A2S5T9G6,True,1.0
A0A2Z5MNI4,A0A2S5T283,False,0.0
I0HKI1,A0A2S5T7T6,True,1.0
H8L0B9,A0A2S5T4D8,True,1.0
Q1LQK9,A0A2S5T7P0,True,1.0
A0A6H2HCX4,A0A2S5T0L0,True,1.0
N6ZPH3,A0A2S5T1T7,True,1.0
A0A512L3B6,A0A2S5T6S9,True,1.0
A0A7D4E2S8,A0A2S5T2C9,True,0.6666666666666666
A0A4R6GI25,A0A2S5T3C6,True,1.0
A4JB17,A0A2S5T613,True,1.0
A0A6J5A092,A0A2S5T2Z8,True,1.0
W0VC39,A0A2S5T193,True,1.0
W0V2D7,A0A2S5T3E0,True,1.0
A0A368XLJ8,A0A2S5SZV2,True,1.0
A0A1I7FF36,A0A2S5T7H5,True,1.0
A0A118HJB3,A0A2S5T207,True,1.0
A0A069PTL9,A0A2S5T5G1,True,1.0
A0A0P0RBI4,A0A2S5T285,True,1.0
A0A410WQ30,A0A419TA98,True,0.6666666666666666
A0A1M5X8I1,A0A419T4W8,True,1.0
A0A0J6CSA4,A0A419T8L9,True,1.0
A0A1S8LN68,A0A419T0I2,True,1.0
E3EHK4,A0A419T2D3,True,1.0
A0A7H0YFK2,A0A419SZK7,True,1.0
A0A2U8DS21,A0A419TA15,False,0.3333333333333333
A0A410X466,A0A419T1L9,True,1.0
A0A223KWM5,A0A419TAY7,True,1.0
A8MFM6,A0A419T196,False,0.3333333333333333
A0A0A6VEZ8,A0A419SXV9,False,0.5
A0A2N0YWW7,A0A419TAT9,False,0.3333333333333333
A0A6L8K8T1,A0A419T255,False,0.25
T0D0Y1,A0A419TA06,True,1.0
A0A1H9SQ94,A0A419SZC4,True,0.8333333333333334
A0A1M5TUU3,A0A419T205,True,1.0
A0A1M5XUU1,A0A419SU72,True,1.0
A0A1I0E0Q2,A0A419T1T1,True,1.0
A0A845EZ59,A0A419SV28,True,1.0
A0A0M0GDK7,A0A419SV12,True,1.0
A0A0M0L6L7,A0A419SUE8,True,1.0
A0A841Q4H9,A0A419SUD0,True,1.0
A0A1I6TK10,A0A419T1N5,True,1.0
A9KQ58,A0A419SZM9,True,1.0
W8THP4,A0A419T1R3,True,1.0
A0A852TKW7,A0A419T8N0,True,1.0
A0A7Y6C295,A0A419T549,True,1.0
A0A0Q3WU01,A0A419T3G5,True,1.0
T4VLM3,A0A419T270,True,1.0
A0A6N7QZK7,A0A419TB23,True,1.0
A0A511Z644,A0A419TB62,True,1.0
A0A1D8A9H1,A0A2S5JII4,False,0.5
A0A1X7A6A2,A0A2S5JGV5,True,1.0
A0A840SVX2,A0A2S5JMA6,True,1.0
A0A2T5KBD9,A0A2S5JK18,True,0.75
A0A1I0GHA4,A0A2S5JE52,True,1.0
A0A2T6AVH9,A0A2S5JJS4,True,1.0
A0A1A5XDH2,A0A2S5T9A1,True,1.0
Q1LQE6,A0A2S5T320,False,0.0
A0A2N5LD84,A0A2S5T443,False,0.0
A0A4R3VGT2,A0A2S5T1J6,False,0.0
A0A1T4S0C0,A0A2S5T8G8,True,1.0
A0A0C4YKP8,A0A2S5T2Y4,True,1.0
H3SB10,A0A1I0TPJ9,False,0.25
A0A285D8S8,A0A1I0TSX1,True,1.0
K2P538,A0A1I0T3C8,True,1.0
A0A0R1SKW5,A0A1I0SN07,True,1.0
Q88PF6,A0A562DI83,False,0.5
A0A0R1RRK6,A0A1I0T280,True,1.0
A0A0F3L1P6,A0A562D5D7,True,1.0
M5P932,A0A1I0T3H9,True,1.0
M5P877,A0A1I0TJW7,False,0.5
Q87BS3,A0A562DHA2,True,1.0
A0A4Y8LUB0,A0A1I0SQN6,False,0.0
A0A285NJD6,A0A1I0SQV4,True,1.0
A0A562LB71,A0A562D3W0,True,1.0
A0A1G7ZKJ2,A0A562D9R9,True,1.0
A0A5D4SHK6,A0A1I0SHT9,False,0.25
A0A3M5JA80,A0A562CX53,True,1.0
A0A1I7HH89,A0A562D1Y6,True,1.0
W4RUI9,A0A1I0SXY6,False,0.5
A0A497YFU2,A0A1I0SY63,True,1.0
A0A285NK58,A0A1I0T461,True,1.0
A0A0A0F2P4,A0A562E7I6,True,1.0
A0A089LK12,A0A1I0TSC2,False,0.5
Q65JR6,A0A1I0SR43,True,1.0
A0A1H2Q8C4,A0A562E327,True,1.0
A0A150L9U9,A0A1I0TQ20,True,0.6666666666666666
A0A2S7EXH3,A0A562CZG1,True,1.0
A0A841SM22,A0A1I0SQF6,True,1.0
A0A1G5AKQ1,A0A419T8V3,True,1.0
A0A0J1I7H6,A0A419T3W0,True,1.0
A0A223KTW8,A0A419T4J3,False,0.5
A0A0P9AG32,A0A419T258,True,1.0
A0A2U3AKI1,A0A419T7E5,False,0.5
A0A1G7GVK4,A0A419T4T1,True,1.0
A0A4R6BU29,A0A419T7X2,True,1.0
A0A0U2XJB0,A0A419SU35,True,0.6666666666666666
A0A0L0WA01,A0A419SY23,True,1.0
A0A1I0GZC5,A0A419SXX3,True,1.0
A0A0D6ZCE0,A0A419SWC1,True,1.0
A0A1H3KKA6,A0A419TA75,False,0.5
A0A2S1ADZ6,A0A419SWE8,True,1.0
K0J1Z3,A0A419T207,False,0.5
A0A1G5CH26,A0A419SXW8,False,0.5
A0A7Y6EYJ8,A0A419SUA0,False,0.0
A0A8E2LEA2,A0A419T038,True,0.6666666666666666
K0AYC3,A0A419SUZ9,True,1.0
A0A1M5WLB2,A0A419T3I8,True,1.0
A0A1R0XM26,A0A419T7R5,True,1.0
A0A0A6VCS3,A0A419T0D4,True,1.0
A0A511Z7X6,A0A419SUX2,True,1.0
A0A941DVB1,A0A419TA27,True,1.0
A0A1E5FZQ9,A0A419TAG4,True,0.6666666666666666
A0A377FVF6,A0A419T726,False,0.5
A0A0P8YWV9,A0A419T4T3,True,1.0
K6CKL8,A0A419T6T4,True,1.0
A0A069RF26,A0A419SY06,False,0.5
A0A2W0CKP1,A0A2T0LD67,True,1.0
W4VLR0,A0A2T0LIH0,True,1.0
A0A0B5BDQ1,A0A1W1X9W1,False,0.3333333333333333
U2PX88,A0A1M5AQV3,True,1.0
A0A4V3V8D4,A0A0D0QX19,False,0.5
A0A1N6NXS0,A0A0D0RZL4,True,1.0
A0A073KGV9,A0A7H1RTK3,True,1.0
A0A0C2TFI5,A0A0D0RPE9,True,0.6666666666666666
A0A837Y2B7,A0A1V9CPZ7,True,1.0
A0A1I6A973,A0A0D0R072,True,1.0
A0A2T6G1H1,A0A7H1RYA9,True,1.0
W7CKR2,A0A7H1RY95,True,1.0
A0A917FXU8,A0A1V9C8K1,True,1.0
A0A511ZMX9,A0A7H1RTX7,True,1.0
J7ISK6,A0A7H1RXB4,True,0.6666666666666666
A0A0R1HJX8,A0A1V9CT69,True,1.0
A0A1S2LU70,A0A7H1RUW8,True,1.0
A0A1C7E5Q1,A0A7H1RRH3,True,1.0
A0A1G9UC24,A0A0D0QXS2,True,1.0
A0A0R1RVE7,A0A7H1RUW0,False,0.5
K6DXX4,A0A7H1RUY1,False,0.5
K6C5H3,A0A7H1RXC7,True,1.0
A0A419SGT5,A0A7H1RVT7,True,1.0
A0A1S8L2T0,A0A1M6NP12,True,1.0
Q4A032,A0A0D0RVV6,False,0.5
A0A1J6W5W3,A0A0D0RV63,True,1.0
A0A1D7QR71,A0A7H1RSV8,True,1.0
A0A4S3PYY2,A0A7H1RYH4,False,0.5
A0A511W494,A0A0D0R218,True,1.0
A0A2S7F3C6,A0A562E084,True,1.0
A0A3N6AUX1,A0A1I0SL64,True,1.0
A0A1H9IE17,A0A1V9CT12,True,1.0
A0A3N9UJV2,A0A1I0SZT4,True,1.0
A0A380F6P0,A0A2T0LA37,False,0.0
A0A223KR43,A0A1I0SW45,True,1.0
B8HBC4,A0A1H1BVC6,True,1.0
D2B0Q7,A0A1H1B0H1,True,1.0
D2PV27,A0A1H1CMH5,True,0.6666666666666666
A0A117PW28,A0A1H1HEE9,True,1.0
A0A7W7T0H8,A0A1H1BGZ0,True,1.0
A0A4Q7ZIN2,A0A1H1APF2,True,0.6666666666666666
A0A3A9Z982,A0A1H1H272,True,1.0
A0A1C5K0Y4,A0A1H1HPX9,True,1.0
A0A542YGG0,A0A1H1DRX5,True,1.0
A0A918BZC9,A0A1H1B8B5,True,1.0
A0A1H9J5P2,A0A1H1G5W9,True,1.0
H5XJY6,A0A1H1GZ36,True,1.0
A0A1H3N2H4,A0A1H1HJ15,True,0.6666666666666666
A0A0M3UG67,A0A1H1E4W6,True,1.0
A0A4U5WKC0,A0A1H1CQC3,True,1.0
A0A5Q0H7U0,A0A1H1H0U4,False,0.2
A0A7W7G1S7,A0A1H1DWM5,False,0.3333333333333333
I4ET58,A0A1H1HWW9,True,1.0
A0A4Y4DLU8,A0A1H1I5V3,True,1.0
H0QWC7,A0A1H1FQI1,False,0.5
A0A840NX76,A0A1H1B479,True,1.0
A0A4Q7V356,A0A1H1HQG1,True,1.0
A0A126YBR3,A0A1H1BHX0,False,0.3333333333333333
A0A1H5G306,A0A1H1ELK9,True,1.0
A0A919PM92,A0A1H1ER17,True,1.0
A0A4Q2KWH2,A0A1H1HIZ5,False,0.5
A0A1G6P2A1,A0A1H1E6P6,True,1.0
A0A124HNB1,A0A1H1G2W9,True,1.0
A0A919QJV6,A0A1H1FBP5,True,1.0
A0A221P1S1,A0A1H1G7B8,True,1.0
A0A918PHI3,A0A1H1HFI7,False,0.0
D2AWL6,A0A1H1H151,True,1.0
A0A919W272,A0A1H1DP05,False,0.0
A0A1H5FZ25,A0A1H1I092,True,1.0
A0A939C303,A0A1H1F4N7,True,1.0
