meso_pid,thermo_pid,functional,score
A0A4V5TLR3,A0A226Q4X0,True,1.0
A0A4Z0GWQ8,A0A1V9BS22,True,1.0
A0A543AQ02,D1A682,False,0.5
A0A1I1H318,A0A679G0V6,False,0.5
A0A3B0CCE6,A0A679FRU4,False,0.5
A0A0A6XCE3,D1AAU8,True,1.0
A0A0E2BTV2,A0A150N8T8,True,1.0
A0A7W6EH72,A0A4R3MCI8,True,1.0
A0A1M4TQ18,A0A226Q487,True,1.0
A0A917Y118,A0A226Q4X0,True,1.0
A0A1E5TKL1,A0A1V9BS22,False,0.5
A0A5C0WHM3,A0A679G0V6,False,0.5
A0A2Y9C2K1,D1A593,True,1.0
A0A2N3WG24,D1AAU8,True,1.0
A0A6H2JUU4,A0A150N8T8,True,1.0
A0A225SXL8,A0A4R3LD30,True,1.0
Q0APW8,A0A4R3MCI8,True,1.0
Q1WS66,A0A1V9BS22,False,0.5
A0A1H3N6A6,D1A593,False,0.5
A1BBR8,A0A4R3MGW4,False,0.3333333333333333
Q9KG34,A0A1V9BS22,True,1.0
A0A1I4UWA1,D1A682,False,0.5
A0A1I3W5R4,D1A593,True,1.0
A0A1Y2JVG2,A0A4R3MCI8,False,0.5
Q82CD3,D1A682,True,1.0
A0A7W8DWL9,A0A4R3M9H0,True,1.0
A0A1H6BC73,D1A593,True,1.0
A0A514JYU0,D1A593,True,1.0
A0A3E0HTM0,D1A682,False,0.5
A0A514JQ52,D1A593,True,1.0
A0A4R2JID8,D1A593,True,1.0
A0A7W3RN09,D1A593,True,1.0
A0A0M2GFM1,D1A593,True,1.0
A0A3B0C888,A0A160F6F2,True,1.0
A0A940PP00,I1D6D2,True,0.6666666666666666
A0A1G7K5S9,A0LVS7,True,1.0
A0A1G7GIX8,A0A4R1QE99,True,1.0
A0A0A3JPJ2,A0A4V6NGG8,True,1.0
A0A285V4U9,I1D6V8,False,0.5
A0A7W7DL42,I1CWG6,False,0.5
A0A917FVE2,A0LVD8,False,0.5
A0A8B2PAU1,I1D4P6,True,1.0
A0A2N8PHP1,I1D7E0,False,0.0
Q9K964,A0A226QSB1,True,1.0
A0A1G8X4L8,A0A226QRJ1,False,0.3333333333333333
A0A0K9YMR4,A0A226QR11,False,0.5
A0A0K9F6J7,A0A226QQD8,False,0.3333333333333333
W1SL43,A0A226QTQ2,True,1.0
N6Z329,A0A2S5T838,True,1.0
A0A2N0ZF74,A0A226QK63,False,0.0
A0A4R8GPQ7,A0A226QR26,True,1.0
A0A4Z0GYH9,A0A2I7SQ87,True,1.0
A0A1I2D5R7,A0A1D2YW64,True,1.0
A0A511DL28,A0A3D9V965,True,1.0
A0A1Y2NHW6,A0A3D9V6J7,True,1.0
H5XF20,A0A3D9VA75,True,1.0
A0A1I2R4X8,A0A3D9V4A8,False,0.0
A0A6I5MSI3,A0A3D9V968,True,1.0
A0A1H8UR30,A0A3D9V277,True,1.0
A0A542SRH2,A0A3D9UZQ7,False,0.3333333333333333
A0A8J3QTM9,A0A3D9V573,True,1.0
A0A1G6K6A3,A0A3D9V7S8,True,1.0
A0A5P2XG75,A0A3D9VAI5,True,1.0
A0A846QZ14,A0A3D9V9R7,True,0.6666666666666666
A0A101PWN9,A0A3D9VFU2,True,1.0
A0A1H3UCA7,A0A3D9V8K1,False,0.0
I0H414,A0A3D9V721,False,0.5
A0A511JLE0,A0A3D9UZH0,True,1.0
A0A1G7HXZ7,A0A3D9V6F3,True,1.0
A0A8J3Q5Q6,A0A3D9VCE7,True,0.6666666666666666
A0A2V4AGF2,A0A3D9V3Y0,False,0.3333333333333333
A0A101TH58,A0A3D9V6K3,True,1.0
A0A7J0CD98,A0A3D9V6Y9,True,1.0
A0A1C6UCL5,A0A3D9V819,True,0.6666666666666666
A0A917NQ96,A0A3D9VLW4,False,0.3333333333333333
A0A7W8FCK6,A0A3D9V7X0,True,1.0
A0A3E2KXG8,A0A3N1XZG6,True,1.0
F7ZL17,A0A2S5JGB0,True,1.0
A0A2R8A7P9,A0A2S5JH91,True,1.0
A0A917CBH2,A0A2S5JI19,True,1.0
D5AMB1,A0A2S5JHG4,True,1.0
K9CVH0,A0A2S5JHH5,True,0.6666666666666666
A0A1B4XER1,A0A1I2K7J4,True,1.0
A0A7W7HW31,I1D6D2,True,0.6666666666666666
A0A1E5P0B7,A0LVS7,False,0.3333333333333333
A0A417YC06,A0A4R1QE99,False,0.5
A0A0G3DUD6,A0A4V6NGG8,True,1.0
A0A089X7H2,I1D6V8,True,1.0
A0A917NZD8,I1CWG6,True,1.0
A0A2M9Q5K0,A0A4R1QFS3,False,0.5
A0A7H8T4H6,A0LVD8,True,1.0
A0A0U3M0K3,I1D4P6,True,1.0
A0A919A8B1,I1D7E0,False,0.0
A0A084H0V2,A0A226QTQ2,False,0.5
A0A0C2RBJ0,A0A226QR26,True,1.0
A0A3M8DF86,A0A165YV56,False,0.5
A0A285N156,A0A1N7LNC3,True,1.0
A0A143QLK7,A0A3D9V6J7,True,1.0
A0A917NLQ4,A0A3D9V277,True,1.0
A0A918F6E5,A0A3D9V7S8,True,1.0
A0A2S6GXG5,A0A3D9VAI5,True,1.0
A0A4V2YTU3,A0A3D9V9R7,True,0.6666666666666666
A0A173LQ99,A0A3D9VFU2,True,1.0
A0A075ULF2,A0A3D9V8K1,True,1.0
A0A1J4N597,A0A3D9VCE7,True,0.6666666666666666
A0A853BBZ4,A0A3D9V3Y0,False,0.5
A0A5P1YPV8,A0A3D9V6K3,True,1.0
A0A0A6UB99,A0A3D9V6Y9,True,1.0
A0A2N3WMM5,A0A3D9VLW4,True,1.0
A0A919FXD8,A0A3D9V7X0,True,1.0
A0A6L5BLG3,A0A3N1XZG6,True,1.0
A0A256FQK3,A0A2S5JGB0,True,1.0
A0A1G8I6K8,A0A2S5JH91,True,1.0
A0A0P0Z1Y5,A0A2S5JI19,True,1.0
A0A377QAB5,A0A1I2K7J4,True,1.0
A0A6M0K3Z1,A0A1I2ISF5,True,1.0
A0A1C6V3P8,I1D6D2,True,0.6666666666666666
A0A6N4VKN3,A0LVS7,True,1.0
A0A7Y4P257,I1CWG6,False,0.5
A0A7W9C9X8,A0LVD8,False,0.5
A0A3E0VNM4,I1D4P6,True,1.0
W4Q9P9,A0A4R1QHI9,True,1.0
A0A5D4T470,A0A226QTQ2,True,1.0
X4ZP09,A0A165YV56,True,1.0
A0A1W2EZC0,A0A3D9V6J7,True,1.0
A0A1N5TEF1,A0A3D9V277,True,1.0
A0A7W9CEH2,A0A3D9V7S8,True,1.0
A0A1D7VJA8,A0A3D9VFU2,False,0.5
A0A5J6JMU7,A0A3D9V8K1,False,0.0
A0A1I5Z1M9,A0A3D9VCE7,True,1.0
A0A7K3QGD3,A0A3D9V3Y0,True,1.0
A0A918RKS0,A0A3D9V077,True,1.0
A0A640THN5,A0A3D9V6Y9,True,1.0
A0A1R1S688,A0A3D9VLW4,False,0.3333333333333333
A0A223QKJ2,A0A3D9V7X0,True,1.0
A0A0D7UWL4,A0A3N1XZG6,False,0.5
A0A1E3EG96,A0A2S5JGB0,True,1.0
A0A1B9TDJ5,A0A2S5JH91,True,1.0
A0A1I3GW30,A0A1I2K7J4,True,1.0
A0A1K2E675,I1D6D2,True,0.6666666666666666
A0A1E7JZS4,A0LVS7,True,1.0
A0A2A9CMI3,A0LVD8,True,1.0
A0A3B0C4X7,A0A2I7SUP5,True,1.0
A0A075R551,A0A2I7SSU1,True,1.0
A0A0M9DGS6,A0A165YV56,False,0.5
A0A1I5YJH9,A0A3D9V6J7,False,0.5
A0A1K1SIY3,A0A3D9V277,True,1.0
A0A846RJU7,A0A3D9V7S8,True,1.0
A0A931NRI5,A0A3D9V9R7,True,1.0
A0A161JVS5,A0A3D9VFU2,True,1.0
A0A7Z0D1I9,A0A3D9VCE7,True,0.6666666666666666
A0A171BLW7,A0A3D9V3Y0,True,1.0
A0A4V3EBM5,A0A3D9VLW4,True,1.0
A0A0D8D5A8,A0A3N1XZG6,False,0.5
A0A7G9QR24,A0A1I2K7J4,True,1.0
A0A7W4YGS8,A0LVS7,True,1.0
A0A1C6RQD8,A0LVD8,False,0.5
A0A2N8NYN2,A0A3D9V6J7,False,0.3333333333333333
A0A543FF95,A0A3D9V7S8,True,1.0
A0A8J3Y788,A0A3D9VFU2,True,1.0
A0A8T4J0J1,A0A3D9VCE7,True,0.6666666666666666
A0A5J6GB85,A0A3D9V3Y0,True,1.0
A0A5J6FKH8,A0A3D9VLW4,False,0.3333333333333333
A0A6G9YHI0,A0LVS7,False,0.3333333333333333
A0A918C2I1,A0LVD8,True,1.0
A0A3B0CLR0,A0A164BCF9,True,1.0
A0A8J3ZC27,A0A3D9V6J7,True,1.0
A0A1C4ZGT4,A0A3D9V7S8,True,0.6666666666666666
A0A1E7LLM2,A0A3D9VFU2,False,0.5
A0A101QTB1,A0A3D9VCE7,True,0.6666666666666666
A0A4R2IPR5,A0A3D9V3Y0,True,1.0
A0A2V1M4T3,A0LVS7,True,1.0
A0A1C4XC83,A0LVD8,True,1.0
A0A417YHY4,A0A2I7SSU1,True,1.0
E8NE21,A0A3D9V6J7,False,0.5
A0A0L0JIK7,A0A3D9V7S8,True,1.0
A0A7W5VHY2,A0A3D9VFU2,True,1.0
A0A7K3QHL8,A0A3D9V3Y0,True,1.0
A0A1T3NV74,A0LVS7,True,1.0
A0A7D4PLA5,A0LVD8,False,0.5
A0A1H4LW92,A0A3D9V6J7,True,1.0
A0A233SNU6,A0A3D9V7S8,True,1.0
A0A544YUD8,A0A3D9VFU2,True,1.0
A0A4R2JZE3,A0A3D9V3Y0,True,1.0
A0A1C5ANV0,A0LVS7,True,1.0
A0A1I0C2T7,A0LVD8,False,0.5
A0A7H8TIS9,A0A3D9V6J7,True,1.0
A0A4R7VWA7,A0A3D9VFU2,True,1.0
R7WJF8,A0A3D9V3Y0,False,0.3333333333333333
A0A853B4V3,A0LVS7,True,1.0
A0A917SDX1,A0A3D9V6J7,True,1.0
A0A5J6H397,A0A3D9VFU2,False,0.5
A0A7W3Y1U2,A0A3D9V3Y0,True,1.0
A0A919PBF8,A0LVS7,True,1.0
A0A1J4MXL5,A0A3D9V6J7,True,1.0
A0A7Z0WFB4,A0A3D9VFU2,True,0.6666666666666666
A0A1V0VBJ2,A0A3D9V3Y0,True,1.0
D3Q5Z5,A0A3D9V6J7,False,0.3333333333333333
A0A4Q5IXL0,A0A3D9VFU2,True,1.0
A0A930VDC8,A0A3D9V3Y0,True,1.0
D3PXG9,A0A3D9V6J7,True,1.0
A0A7H1QCE6,A0A3D9VFU2,True,1.0
A0A1H6Y472,A0A3D9V3Y0,True,1.0
A0A6H0S3Q5,A0A3D9V6J7,True,1.0
A0A222VWQ7,A0A3D9VFU2,True,1.0
A0A7W3LMR1,A0A3D9V3Y0,True,1.0
A0A101QEP3,A0A3D9V6J7,True,1.0
A0A1I5M3B6,A0A3D9VFU2,True,1.0
A0A010ZXY3,A0A3D9V3Y0,True,1.0
A0A2T0TDS8,A0A3D9V6J7,False,0.3333333333333333
A0A169C074,A0A3D9VFU2,True,1.0
A0A7W9MVX0,A0A3D9V3Y0,True,1.0
A0A1C3N0M2,A0A3D9V6J7,True,1.0
A0A1Z2LAS5,A0A3D9VFU2,True,1.0
A0A2T0T724,A0A3D9V3Y0,True,1.0
A0A2T0Q558,A0A3D9V6J7,True,1.0
A0A919B491,A0A3D9V3Y0,True,1.0
A0A0B2BNW2,A0A3D9V6J7,False,0.3333333333333333
A0A919NKA8,A0A3D9V3Y0,True,1.0
A0A4R1FHN6,A0A3D9V6J7,True,1.0
A0A495W665,A0A3D9V3Y0,True,1.0
A0A7G9R359,A0A3D9V6J7,False,0.5
A0A542EL35,A0A3D9V6J7,False,0.3333333333333333
A0A0C2S4U8,G9QKM3,False,0.5
A0A8B5XX20,A0A087LGG1,True,1.0
A0A0M8QBJ0,A0A250DVW9,True,1.0
A0A0U2WCI7,A0A250DZ70,True,1.0
E0IBF4,A0A250DW80,True,1.0
A0A1E5TF74,A0A250DXU9,False,0.3333333333333333
A0A941DXH4,A0A1G6RG56,True,1.0
A0A433YEI6,A0A1I2LB99,True,1.0
A0A176QGE3,A0A1H1CRU2,True,1.0
A0A4R1HFZ5,A0A1H1BIU9,False,0.5
A0A927R084,A0A1H0ZZ35,True,1.0
A0A1K0FU07,A0A1H1CFY4,True,1.0
A0A1H4ZQS7,A0A1H1D5T6,True,1.0
A0A0L8LIY5,A0A1H1D303,True,1.0
A0A239NPM6,A0A1H1A816,True,0.6666666666666666
A0A7R7DRD4,A0A1H0ZWG4,True,1.0
A0A117R3M0,A0A1H1CYV1,False,0.3333333333333333
A0A5Q0GZC9,A0A1H1BLF8,False,0.3333333333333333
A0A918FXS3,A0A1H1BKZ5,False,0.5
A0A7W7ZVL9,A0A1H1F116,True,1.0
A0A853DXG5,A0A1H1BTX3,True,1.0
A0A3E0GXE2,A0A1H1H633,True,1.0
A0A6I4W7P6,A0A1H1C0C0,True,0.6666666666666666
A0A117QC86,A0A1H1DVD0,True,1.0
S3ZIW1,A0A1H1HQ09,True,1.0
A0A640TIX3,A0A1H1E8L3,True,0.6666666666666666
A0A8J3X8D5,A0A1H1H8E0,False,0.0
A0A2W7MMB6,A0A4R3MR85,True,1.0
A0A0C5C499,A0A150MMF3,True,1.0
A0A837RFW6,A0A150MMF1,True,1.0
A0A8E2LGC0,A0A4R3MQ59,False,0.5
G2SMG7,A0A4R3MVK7,False,0.5
A0A060M3J8,A0A4R3MT05,True,1.0
C9AD21,A0A150M9Q6,True,1.0
A0A1X9M7S0,A0A150MYI5,True,1.0
A0A5R9EGR1,A0A150N5W5,True,0.6666666666666666
A0A1E5G2I3,A0A150MQ94,True,1.0
A0A345XNA6,A0A1M6U5C9,False,0.5
A0A7W8FBE4,A0A1M6UHN4,True,1.0
A0A8J3WA12,A0A1M6TGK7,True,1.0
G4HMA4,A0A160F3B4,False,0.5
D5DVW0,A0A160F3X0,True,1.0
A0A5R9EK63,A0A160F0W1,False,0.5
A0A3E1L7U8,A0A554WZT7,False,0.3333333333333333
A0A411X3D7,A0A554WSW3,True,1.0
Q0K760,A0A554X7K8,False,0.5
A0A0E3YBF3,A0A554X7N6,True,1.0
A0A246KT41,A0A554X8T8,True,1.0
A0A1I2UE46,A0A4P6UT39,False,0.0
A0A1B0ZWH3,A0A1M7RVL0,True,1.0
A0A1C3TZT1,A0A1M7T111,True,1.0
A0A368XGF8,A0A7W1X937,True,1.0
A0A6H2JUU4,A0A7W2AIT2,True,1.0
A0A917G3G3,A0A846MF78,True,1.0
A0A0R1UC25,A0A846M976,True,1.0
A0A2N6QG08,A0A846MLC7,True,0.6666666666666666
Q815N8,G9QKM3,True,1.0
A0A4R2BM40,A0A087LGG1,True,1.0
A0A1Q2D6Y9,A0A250DZ70,False,0.5
E0IF25,A0A250DW80,True,1.0
A0A3M8D097,Q5L3A4,True,1.0
A0A1M4VH16,A0A1I2QV44,True,1.0
A0A4R4Q990,A0A1H1CRU2,True,1.0
A0A919A9T6,A0A1H1BIU9,False,0.5
A0A7Y9ECA4,A0A1H0ZZ35,True,1.0
A0A7K3QGS5,A0A1H1D5T6,False,0.3333333333333333
A0A918QE77,A0A1H1A816,True,1.0
S5SWD6,A0A1H0ZWG4,False,0.5
A0A919NFW8,A0A1H1CYV1,True,1.0
A0A841E9S8,A0A1H1BLF8,True,1.0
A0A7W0CL68,A0A1H1BKZ5,False,0.3333333333333333
I0H4M6,A0A1H1F116,True,1.0
A0A5N5W5W5,A0A1H1BTX3,True,1.0
A0A840IVH7,A0A1H1DVD0,True,1.0
A0A101SLK1,A0A1H1HQ09,True,1.0
A0A918GE50,A0A1H1H8E0,False,0.0
A0A1G7WF24,A0A150MMF1,True,0.6666666666666666
A0A0D0Y641,A0A4R3MQ59,True,1.0
A0A8B5Y1M4,A0A4R3MVK7,True,1.0
A0A2T4LTI4,A0A4R3MT05,True,1.0
A0A0M8Q4P2,A0A150MYI5,True,1.0
A0A0R1PH74,A0A150N5W5,True,1.0
A0A845EX85,A0A150MQ94,True,1.0
A0A345XMC0,A0A1M6UHN4,True,1.0
A0A4Y1Z735,A0A160F3B4,False,0.5
D0BKA9,A0A160F0W1,False,0.5
A0A1C3UB02,A0A554X7N6,True,1.0
A0A0G3BG48,A0A554WZE1,True,1.0
Q0KE79,A0A554X8T8,True,1.0
A0A1N7E9J7,A0A1M7T111,True,1.0
A0A1N6XLF0,A0A7W1X7Z3,False,0.3333333333333333
A0A4R6C015,A0A7W1X937,False,0.5
A0A5D4SWV8,A0A7W2AIT2,True,1.0
A0A1I1UEF7,A0A846M976,False,0.5
D5DZ99,A0A846MLC7,True,0.6666666666666666
A0A2X4YQZ6,G9QKM3,True,1.0
A0A2T0W876,A0A087LGG1,True,1.0
A0A2S6DWR9,A0A250DW80,True,1.0
A0A0Q3WYY8,Q5L3A4,True,1.0
H1Q5W5,A0A1H1CRU2,True,1.0
A0A8J4EGB2,A0A1H1BIU9,False,0.5
A0A6H9YLE8,A0A1H1D5T6,True,1.0
A0A1B1AYV3,A0A1H1A816,True,1.0
A0A7T4PM90,A0A1H0ZWG4,True,0.6666666666666666
A0A5J6GKI4,A0A1H1CYV1,True,1.0
A0A8J3WYK5,A0A1H1BLF8,True,1.0
A0A5Q0HCV7,A0A1H1F116,True,1.0
A0A1I0VQ31,A0A1H1BTX3,True,1.0
A0A6N9TSU0,A0A1H1HQ09,True,1.0
A0A4D4K9N7,A0A1H1H8E0,False,0.0
A0A5Q2NFX8,A0A150MMF1,True,1.0
A0A1I2DX21,A0A4R3MVK7,True,1.0
A0A855XR86,A0A150N5W5,False,0.5
A0A4V0D336,A0A150MQ94,True,1.0
A0A1R1AU76,A0A160F3B4,True,1.0
A0A1I6T5C8,A0A160F3X0,True,1.0
G2SMN3,A0A160F0W1,False,0.5
A0A6P2HPV5,A0A554WSW3,False,0.5
A0A7T4N934,A0A554X8T8,True,1.0
A0A1C3X8W6,A0A1M7T111,True,1.0
A0A178A1L6,A0A846M976,True,1.0
A0A1R1EZW3,A0A846MLC7,True,1.0
A0A7X0VIZ3,A0A250DW80,True,1.0
A0A919T1F6,A0A1H1CRU2,True,0.6666666666666666
A0A7H8T1X2,A0A1H1D5T6,True,1.0
A0A5D0TQD6,A0A1H1A816,True,0.6666666666666666
W5WF74,A0A1H0ZWG4,True,1.0
A0A1C5K1U4,A0A1H1CYV1,True,1.0
A0A839S051,A0A1H1BKZ5,True,1.0
A0A010ZS56,A0A1H1F116,True,1.0
I0HAT3,A0A1H1HQ09,True,1.0
A0A101N249,A0A1H1H8E0,False,0.0
M5P3G8,A0A4R3MVK7,True,1.0
A0A1I1XAX8,A0A150N5W5,True,1.0
A0A4U2ZF91,A0A150MQ94,True,1.0
V6IW59,A0A160F3B4,True,1.0
A0A4S3PKQ2,A0A160F0W1,True,1.0
A0A1M5QF70,A0A554WSW3,False,0.5
A0A502FCW9,A0A1M7T111,True,1.0
E3EFN5,A0A7W1X7Z3,True,1.0
H3SHA1,A0A250DW80,True,1.0
A0A4Y3PDI5,Q5L3A4,True,1.0
A0A1H3AKR9,A0A1H1CRU2,True,1.0
A0A918PEL1,A0A1H1D5T6,True,1.0
A0A542ZG49,A0A1H1CYV1,False,0.3333333333333333
A0A7W7MT03,A0A1H1BLF8,False,0.3333333333333333
A0A323VJY3,A0A1H1BKZ5,False,0.3333333333333333
A0A0F0GY68,A0A1H1F116,True,1.0
A0A7M2SJI3,A0A1H1HQ09,True,1.0
A0A238V1A4,A0A1H1H8E0,False,0.0
A0A1L8R1X8,A0A150N5W5,True,1.0
K8EPP3,A0A150MQ94,True,1.0
A0A2K9J433,A0A160F3B4,True,1.0
A0A0K2F9T1,A0A160F0W1,True,1.0
A0A1G6ZY77,Q5L3A4,True,1.0
A0A4D4KDF0,A0A1H1CRU2,True,1.0
A0A4R2JA98,A0A1H1CYV1,False,0.5
A0A117R564,A0A1H1BLF8,True,1.0
A0A239FTX1,A0A1H1BKZ5,False,0.3333333333333333
M2YBI8,A0A1H1F116,True,1.0
A0A4Y4GCX6,A0A1H1HQ09,True,1.0
A0A941E0T9,A0A150N5W5,False,0.5
C2EPV7,A0A160F3B4,True,1.0
A0A0U2VWW5,Q5L3A4,False,0.5
A6W9J4,A0A1H1CRU2,True,1.0
A0A1I2GCW2,A0A1H1D5T6,True,1.0
L1KLR0,A0A1H1CYV1,True,1.0
A0A7W7H1G0,A0A1H1BLF8,True,1.0
A0A0F0KY65,A0A1H1BKZ5,True,1.0
A0A839S1C5,A0A1H1F116,True,1.0
A0A0B8NHB2,A0A1H1HQ09,True,1.0
A0A370G8Y7,Q5L3A4,True,1.0
A0A1S6JHS5,A0A1H1CRU2,True,1.0
A0A7I9ZLX3,A0A1H1D5T6,False,0.5
A0A3B7QVZ5,A0A1H1CYV1,True,1.0
A0A1G9P4H9,A0A1H1BLF8,True,1.0
A0A327Z755,A0A1H1BKZ5,True,1.0
A0A8J3XV70,A0A1H1F116,True,1.0
A0A3N4ZJK2,A0A1H1HQ09,True,1.0
Q0SDG0,A0A1H1CRU2,True,1.0
A0A1H4IGA0,A0A1H1D5T6,True,1.0
A0A562IFR8,A0A1H1CYV1,True,1.0
A0A7W3QQV2,A0A1H1BKZ5,True,1.0
D2PMM7,A0A1H1F116,True,1.0
A0A918G5I2,A0A1H1HQ09,True,1.0
A0A1G8XXZ5,A0A1H1CRU2,True,1.0
A0A918B264,A0A1H1D5T6,True,1.0
A0A0N0H4B8,A0A1H1CYV1,True,1.0
A0A7W7SSE8,A0A1H1BKZ5,False,0.3333333333333333
A0A7W9KMK1,A0A1H1F116,True,1.0
A0A1G4SF01,A0A250DV53,True,1.0
A0A222VQL3,A0A1H1CRU2,True,1.0
A0A7I7QEB8,A0A1H1D5T6,True,1.0
A0A1B1MDX9,A0A1H1CYV1,True,1.0
A0A495JXH9,A0A1H1BKZ5,True,1.0
C8XGF3,A0A1H1F116,True,1.0
A0A1H7VYV7,A0A1H1CRU2,True,1.0
A0A0X3VI24,A0A1H1D5T6,True,1.0
A0A8J3U1S7,A0A1H1F116,True,1.0
A0A6G3TKM2,A0A1H1CRU2,True,1.0
A0A8J3NAY1,A0A1H1CYV1,True,1.0
A0A1D8BST1,A0A1H1F116,True,1.0
A0A5S4H058,A0A1H1CRU2,True,1.0
A0A1C6UBN4,A0A1H1D5T6,True,1.0
A0A0L8QH64,A0A1H1CYV1,True,1.0
A0A1C7CRA5,A0A1H1F116,False,0.0
A0A7W9UP49,A0A1H1CRU2,True,1.0
A0A919GG20,A0A1H1D5T6,True,1.0
A0A3N9XQP5,A0A1H1CYV1,True,0.6666666666666666
A0A1T3P3D5,A0A1H1F116,True,1.0
A0A7W3J9Q5,A0A1H1CRU2,True,1.0
A0A1H3IPB6,A0A1H1D5T6,True,1.0
A0A077M787,A0A1H1CYV1,True,1.0
A0A7Y6F5D3,A0A1H1F116,True,1.0
A0A0N0RRN0,A0A1H1CRU2,True,1.0
A0A4U5WZL5,A0A1H1D5T6,False,0.3333333333333333
A0A7W9KL94,A0A1H1CYV1,True,1.0
A0A5J6EXK6,A0A1H1F116,True,1.0
A0A3N4YPU2,A0A1H1F116,True,1.0
A0A849C475,A0A1H1F116,True,1.0
A0A1R0KVL6,A0A1H1F116,True,1.0
A0A4Y8IT72,A0A846MI12,True,1.0
H3SLQ5,A0A150N4I1,True,1.0
A0A3S1BRW2,A0A4R3N2K5,True,1.0
A0A0Q3WW68,A0A4R3NA52,True,1.0
R2U165,A0A150MES6,False,0.3333333333333333
A0A143Y6M4,A0A150MBT3,True,1.0
A0A7X3CP16,A0A150MJJ5,True,1.0
A0A410WZV6,A0A4R3MRH8,False,0.5
A0A2W7MED8,A0A4R3MV25,False,0.5
A0A2S9VQS5,A0A4R3N9P3,False,0.5
A0A380GYH7,A0A150MC94,True,1.0
A0A1H0UG94,A0A1H1BXP3,True,1.0
A0A1R1S6N4,A0A1H1CC46,True,1.0
A0A640TRT8,A0A1H1AYI1,False,0.5
A0A1C4VP85,A0A1H1BCU2,False,0.5
A0A4R6VKE4,A0A1H1FKA0,False,0.5
A0A101N503,A0A1H1D0U1,True,1.0
A0A1G6XXD6,A0A1H1A3G3,True,1.0
A0A1G8GA26,A0A1H1F5M9,True,0.6666666666666666
A0A7G6YAZ5,A0A1H1GP38,True,1.0
H6R508,A0A1H1F989,True,1.0
A0A5J6G4X5,A0A1H1HBB0,False,0.5
A0A8B2PEB0,A0A1H1BUV4,False,0.3333333333333333
A0A101QMW7,A0A1H1B6T8,True,1.0
A0A919JPS1,A0A1H1EMH6,True,1.0
A0A7W9GI33,A0A1H1H3F2,True,1.0
A0A919SFK1,A0A1H1H396,True,1.0
A0A931JLI0,A0A1H1H7H6,True,0.6666666666666666
A0A2W2E4G5,A0A1H1E7V9,True,0.6666666666666666
A0A1V6MPB7,A0A1H1HHM3,True,1.0
A0A328NUP3,A0A1H1AN56,False,0.5
A0A0M2HPK7,A0A1H1H9B4,False,0.5
A0A368VWG9,A0A1V9CU32,False,0.3333333333333333
A0A4Y8M2L1,A0A7H1RZB1,True,1.0
A0A7Y6BVD9,A0A4P6UVD3,True,1.0
W4F900,A0A4P6UPP6,True,1.0
A0A1R1SQK7,I1CXS0,True,1.0
A0A7W9Q5J5,A0LUU8,True,1.0
A0A0D0PYV7,A0LTC3,False,0.5
A0A846YD08,A0LVA7,True,1.0
A0A4R6JTQ6,A0LRR4,True,0.6666666666666666
A0A918LM64,A0LR04,True,1.0
A0A7X0NQI2,A0LUU5,True,1.0
A0A370IDB0,A0LVZ4,True,1.0
S4N2D2,I1D2R2,False,0.5
A0A919TS31,A0LU13,True,0.6666666666666666
A0A1I2JVH6,I1D3E9,True,1.0
E3EBW9,A0A1I0TY88,False,0.5
A0A7Z7YVD5,A0A1I0TRW4,True,1.0
A0A1I4ZHD8,A0A3D9V5Y0,True,1.0
A0A0C2VUM8,A0A7V9Z779,True,1.0
M8ED20,A0A7V9Z936,True,1.0
W7D1H4,A0A7V9Z5E7,True,1.0
A0A0R1TJ99,G8N202,True,1.0
A0A845F0A3,G8N184,True,1.0
M8D2J4,A0A679FHT4,True,1.0
A0A562MTF6,A0A1G8ZGE8,True,1.0
G6YCJ8,A0A1G9AX56,False,0.5
A0A1C3WTD2,A0A1G8ZG59,True,1.0
A0A1Y2JNQ2,A0A1G9F508,True,1.0
A0A366XM54,A0A165XV45,False,0.5
A0A163FD05,A0A1H8BPE2,True,1.0
A0A329ESU5,A0A846MI12,True,1.0
A0A1I5XXG4,A0A150MJJ5,True,1.0
A0A0R1MH52,A0A4R3MV25,False,0.5
A0A3N6BN65,A0A4R3N9P3,False,0.5
A0A433Y9E5,A0A150MC94,False,0.5
A0A919MA51,A0A1H1BXP3,True,1.0
A0A919MPY1,A0A1H1CC46,True,0.6666666666666666
A0A1C5A748,A0A1H1AYI1,False,0.5
A0A1G9Q2H9,A0A1H1HLA6,True,1.0
A0A8I0PE84,A0A1H1F5M9,True,0.6666666666666666
A0A1C6VDE7,A0A1H1GP38,False,0.5
A0A543F4E8,A0A1H1DS97,True,1.0
A0A4R6SG28,A0A1H1BUV4,False,0.3333333333333333
A0A0B5DJQ3,A0A1H1B6T8,False,0.5
A0A8J3R0M8,A0A1H1EMH6,True,1.0
A0A640UTA6,A0A1H1H3F2,True,1.0
A0A8J3V8E8,A0A1H1H396,True,1.0
A0A931NNE8,A0A1H1H7H6,True,0.6666666666666666
A0A1G8T4W5,A0A1H1AN56,True,1.0
A0A0M2HAB1,A0A1H1H9B4,True,1.0
A0A1G9A6H2,A0A1V9CU32,True,1.0
A0A1G9QWW2,A0A4P6UVD3,True,1.0
A0A1C6W3Y6,I1CXS0,True,1.0
A0A1H9UTP7,A0LUU8,False,0.5
