meso_pid,thermo_pid,functional,score
A0A7W8ULC3,A0A4R3MEF9,True,1.0
A0A1B4NN89,A0A4V2UVK4,True,1.0
A0A1I3I3D5,A0A1M4UKE8,True,1.0
A0A0K6I3W8,A0A4R3LUC2,True,1.0
A0A0R0C9J6,A0A1M4UN08,True,0.6666666666666666
A0A1P8K7S9,A0A4R3LHW4,True,1.0
A0A1C7E9Z2,A0A4P6URB1,True,1.0
A0A0P9CGM3,A0A1W6VUJ5,True,1.0
A0A6N8TYS0,A0A1W6VS36,True,1.0
T1ZC22,A0A1W6VMN3,True,1.0
A0A3E0B0C6,A0A1W6VPR7,True,1.0
A0A2W0CQH1,A0A1W6VWT5,True,1.0
A0A223KXE4,A0A1W6VMH1,True,1.0
A0A4Y8LV32,A0A1W6VRS6,True,1.0
A0A428MWX0,A0A1W6VMV5,True,1.0
A0A0Q3X039,A0A1W6VSS6,True,1.0
A0A248TGY6,A0A1W6VTS7,True,1.0
D7UVJ1,A0A1W6VQH0,True,1.0
A0A0U2UJV0,A0A1W6VRB5,True,0.6666666666666666
A0A7T2IJ58,A0A1W6VSM7,False,0.5
A0A8B5Y078,A0A1W6VT62,True,1.0
A0A0R2B8I0,A0A1W6VM54,True,1.0
A0A0R2A576,A0A1W6VME0,True,1.0
A0A841YSM6,A0A1W6VUF7,True,1.0
A0A2U3AG98,A0A1W6VTG3,True,1.0
A0A0R1W8M0,A0A4S3L6N9,True,1.0
A0A6L8JRW2,A0A132MZF4,False,0.5
A0A2U3AJ59,A0A377G1Q5,False,0.5
E7RKC9,A0A377GZS5,True,1.0
A0A0R2BI94,A0A377G1D4,True,1.0
A0A7W7CFW1,A0A3D9V403,False,0.5
A0A8J3PUJ6,A0A3D9V691,True,1.0
A0A2T0THK4,A0A3D9V9C4,True,1.0
A0A939JH92,A0A3D9V564,True,1.0
A0A2T0YAB4,A0A3D9V7N2,True,1.0
A0A840NZH0,A0A3D9V5K6,True,1.0
A0A7G7MB57,A0A3D9UYP1,True,1.0
A0A810L4T9,A0A3D9V8Y2,False,0.5
A0A495XHJ9,A0A3D9V7Z3,True,1.0
A0A918SR33,A0A3D9V3E1,False,0.5
A0A7X0FT32,A0A3D9UZD0,True,1.0
A0A117PKV6,A0A3D9V8K5,True,1.0
A0A1N6BF80,A0A3D9V3T9,True,1.0
A0A1I2K1Z8,A0A3D9V4Z8,False,0.5
A0A840NZZ9,A0A3D9VBZ4,True,1.0
A0A0M2H952,A0A3D9VCM5,True,1.0
A0A7X0F2Z7,A0A3D9V392,True,1.0
A0A7R7I0Q3,A0A3D9UZD7,True,1.0
A0A1H9ALP3,A0A3D9VCQ6,True,1.0
A0A543J860,A0A3D9V1G5,True,1.0
A0A1G7BAP1,A0A3D9VAB5,True,1.0
A1BA30,A0A2S5JJA2,True,1.0
A0A1C3TY35,A0A2S5JM08,True,1.0
A0A1I6LM36,A0A2S5JFY1,True,1.0
A0A546ZHF0,A0A2S5JJ65,True,1.0
A0A178YC26,A0A2S5JDH1,True,1.0
A0A2M8WK53,A0A2S5JID5,True,1.0
A0A2T6KML5,A0A2S5JKD7,True,1.0
A0A917FI74,A0A2S5JGU8,True,1.0
A0A285Q9N2,A0A2S5JDM9,True,1.0
A0A7W9AHU3,A0A2S5JLV6,True,1.0
A0A5S4WP22,A0A2S5JHH6,True,1.0
A0A1N7K5N1,A0A2S5JGV4,True,1.0
A0A1H2R8M6,A0A2S5JHV1,False,0.0
A0A420DQQ7,A0A2S5JL36,True,1.0
A0A8E2WHF0,A0A2S5JL71,True,1.0
C3M920,A0A2S5JEU5,True,1.0
A0A1C3VF08,A0A2S5JJR6,True,1.0
A1BC68,A0A2S5JGP7,True,1.0
A1B4R8,A0A2S5JEN4,True,1.0
Q2CA20,A0A2S5JJZ9,True,1.0
A0A1G5S2K8,R1CGI0,False,0.5
A0A443J139,R1CVD8,True,1.0
A0A6N0JWH6,A0A554WRU6,False,0.5
A0A4P6KST2,A0A554WDT1,True,1.0
A0A1M6DL18,R1CXA9,True,1.0
A0A4R6R5H0,A0A554WTQ9,True,1.0
A0A329EKD4,A0A846MKS2,True,1.0
A0A6N8U0Y1,A0A846ME67,False,0.5
A0A179STR4,A0A846MI95,True,1.0
A0A0R1UZ61,A0A846ME95,True,1.0
A0A135L6B1,A0A846MCH7,False,0.3333333333333333
A0A4S2BNR5,A0A846MHF0,True,1.0
E6LCS5,A0A846MB13,True,1.0
A0A4Y8LHT1,A0A846ML86,True,1.0
A0A1N6F3Z2,A0A846M827,True,1.0
A0A0M8QIV6,A0A3D9V799,True,1.0
A0A7Y9GDG3,A0A3D9VC40,True,1.0
A0A246RPA4,A0A3D9VDA7,True,1.0
A0A2R5GYD1,A0A3D9V5J7,True,1.0
A0A6F8YPT0,A0A3D9V6X7,True,1.0
A0A1B2HH96,A0A3D9VBQ7,True,1.0
A0A1I4CAL6,A0A3D9VA44,True,1.0
A0A1H5FXP6,A0A3D9UZE1,True,1.0
A0A8G1UDD4,A0A3D9V9L6,True,1.0
A0A1A8ZZC2,A0A3D9V943,True,1.0
A0A7W7CK00,A0A3D9VEK2,True,1.0
A0A1C5GQ85,A0A3D9V4B9,True,1.0
A0A0B2XKS9,Q5L0Z9,True,1.0
A0A1Z1WKD8,A0LV62,True,1.0
A0A084JBJ8,R7RSK1,False,0.5
A0A4Y4EY90,A0A0K8QML7,True,1.0
A0A920C8Y9,A0A7H1RV37,True,1.0
A0A497XQQ1,A0A0K8QKH5,True,1.0
A0A4S3KI41,A0A0K8QKW6,True,1.0
A0A4P6ZXF2,A0A150N4A1,False,0.5
A0A917CIM3,A0A087LFW7,True,1.0
A0A365KBG8,A0A250E2F9,True,1.0
A0A0M0GDP5,A0A377FY78,True,1.0
A0A553JGN6,A0A1V2DSD7,True,1.0
A0A7Z0BJR1,A0A3D9VH89,True,1.0
A0A0D5NR39,A0A4R8LND5,True,0.6666666666666666
A0A845ESY1,A0A420VB87,True,1.0
A0A143YRC1,A0A420VFW5,True,1.0
A0A845F152,A0A420VC55,True,1.0
A0A0M0G1K7,A0A420VEV3,True,1.0
A0A1I6BDR8,A0A420VGN0,True,1.0
A0A4P8K8W4,A0A420VIC6,True,1.0
A0A1X7N6H2,A0A420VJD1,False,0.5
A0A0K9YX27,A0A420VHS3,True,1.0
A0A248TLT2,A0A420VES7,True,1.0
A0A1H8Z6M4,A0A420VI21,True,1.0
P59373,A0A420VI64,True,1.0
A0A161PJ04,A0A420VHZ3,True,1.0
A0A410WWT4,A0A420VBB1,True,1.0
A0A4R2BBR8,A0A420VG68,True,1.0
A0A0M2ECR0,A0A420VKN6,True,1.0
A0A3M8BEF2,A0A420VFE3,False,0.3333333333333333
A0A329QJC0,A0A420VFN5,True,1.0
A0A172ZFA8,A0A420VI22,True,1.0
A0A3G5F442,A0A420VDW5,True,0.6666666666666666
A0A419UZE1,A0A420VEI8,True,0.6666666666666666
A0A0D1WNH3,A0A420VCL0,False,0.3333333333333333
A0A1X7MVK1,A0A420VG99,True,1.0
A0A366IWL8,A0A1M4TC85,False,0.5
A0A7Y9W4P4,A0A1M4X7J7,True,1.0
A0A0U4VP63,A0A1M4SJP7,True,1.0
A0A7Y1GUA9,A0A1M4SUY7,True,1.0
A0A4R3VC79,A0A4R3LE35,False,0.3333333333333333
A0A1T5FP22,A0A4R3MEK4,True,1.0
A0A6C2CR77,A0A4R3LJN6,True,1.0
A0A0M7AMM2,A0A4V2UYY8,False,0.5
A0A7Z8Y1C6,A0A4R3MAT5,True,1.0
A0A427MFU3,A0A4R3M5X8,True,1.0
A0A037ZF56,A0A4R3M762,True,1.0
A0A6G4WCX7,A0A4R3MHW7,True,1.0
A0A1H8CVV8,A0A4V2UZK0,True,1.0
A0A0P7IKU8,A0A4R3MEC8,True,1.0
A0A7W9B4T7,A0A4R3MFI9,True,1.0
A0A1U9YWM0,A0A4R3M6Y1,False,0.5
A3VJF6,A0A4R3MGF3,True,1.0
A0A2N0DJA1,A0A1M4SVI5,True,1.0
A0A844XNM5,A0A4R3MHA4,True,1.0
A0A0J6SFU5,A0A4R3M7A8,True,1.0
A0A1J6HNY2,A0A4R3M8G6,True,1.0
A0A1C3VWM2,A0A4R3MIR8,True,1.0
A0A6M3ZSI3,A0A1M5ACL2,True,1.0
A0A1E5IX62,A0A1M4XWG0,True,1.0
A0A1H2S7Y0,A0A4R3MF42,True,1.0
Q8XV73,A0A4R3LFF2,True,1.0
A0A1I3HEI7,A0A4R3MHN3,True,1.0
A0A192D2H2,A0A4R3MJI2,True,1.0
A0A512HVY7,A0A1M6P7T5,False,0.5
D0BJF5,A0A167TCI7,True,1.0
E3EI68,A0A160F333,False,0.5
A0A7X3CTI6,A0A160F4N8,True,1.0
A0A160IJJ4,A0A160F336,True,1.0
W9AME1,A0A160F7A1,False,0.5
A0A3D8VGB3,A0A160F624,True,1.0
A0A5J6ELE3,I1D403,True,1.0
A0A365UT51,I1D6E4,True,1.0
A0A101MY92,I1CX50,True,1.0
A0A918SUE7,I1D4I9,True,1.0
A0A562W9T0,I1D760,True,1.0
A0A919DIH0,A0LUY6,True,1.0
A0A919L006,I1CX05,True,1.0
A0A2K8P7F6,I1D1H8,True,1.0
A0A161PBZ3,A0A4R1QJT8,True,1.0
A0A4Y3VVH0,A0LRD1,True,1.0
A0A1C6W255,I1CXE4,False,0.5
A0A927N7I3,A0LUA4,True,1.0
A0A6G3NKJ3,I1D3S8,False,0.3333333333333333
A0A2R4T049,A0LTN9,True,1.0
A0A4R5A711,A0LWI0,True,1.0
A0A918G642,I1CZZ1,True,1.0
A0A075V8G9,A0LQX3,False,0.3333333333333333
A0A101SY90,I1CWJ7,True,1.0
A0A6G3SU08,I1D3X2,True,0.6666666666666666
Q82EM2,A0LWF7,True,1.0
A0A940T3V7,I1CWQ5,True,1.0
A0A7L5ALW0,C7M3B8,True,1.0
W8U3B9,A0A0K8J2K7,True,1.0
A0A1B3XM12,A0A8I1DDV0,True,1.0
A0A6S6QUJ1,A0A0K8J2R6,True,1.0
A0A317L7Q9,A0A8I1AF67,True,0.6666666666666666
A0A1I2KT02,A0A8I1ADZ2,True,1.0
A0A1I2MTD9,A0A8I1DF88,True,1.0
A0A8J8M9Q5,A0A0K8J5X9,True,1.0
A0A220MJE2,A0A8I1DDQ7,True,1.0
A0A7Y6EY01,A0A8I1AC47,True,1.0
V6MC51,A0A8I1DDP7,True,1.0
A0A1S9TBG5,A0A8I1DF77,True,1.0
A0A178A518,A0A8I1A4U3,True,1.0
A0A1I3ZEM7,A0A4P6UQY6,True,1.0
A0A177KSG6,A0A4V1A3A7,True,1.0
A0A7W5AXG7,A0A4P6UXX3,True,1.0
A0A4R8GNE5,A0A4P6UPY3,True,1.0
A0A3M8DQT9,A0A4P6UXK4,True,1.0
V6MDK0,A0A4P6USY6,False,0.3333333333333333
A0A1H0XHX6,A0A4P6UXE5,False,0.5
W1SPP3,A0A4V1A3D0,True,1.0
A0A1R1DMS2,A0A4P6UXX0,True,1.0
A0A511AUP2,A0A4P6UVN5,True,1.0
A0A7X0RLA9,A0A4P6UPG7,True,1.0
D9QJC4,A0A4R3MJ27,True,1.0
N6Z6T6,A0A4R3LK10,True,1.0
A0A368Y910,A0A4R3LKA5,False,0.5
A0A5S4W5H3,A0A4R3MDU0,False,0.5
A0A1I0BRK6,A0A4R3MFB0,True,1.0
A0A7W9FNF7,A0A4R3MCK0,True,1.0
A0A840YCV8,A0A4R3ME16,True,1.0
A0A1H5X220,A0A4V2UZ55,True,1.0
A0A511Q4F4,A0A4R3LZE4,True,1.0
A0A1H2VXX7,A0A4R3ME41,True,1.0
A0A6G4W705,A0A4R3MIV6,True,1.0
A0A1I4DCU5,A0A4R3M1D1,False,0.0
A0A285TN23,A0A4R3M1G1,True,1.0
A0A0G3YUR4,A0A4R3LE55,True,1.0
A0A0U5FN07,A0A1M4WFD6,False,0.0
A0A0P0P155,A0A4V2V016,False,0.5
A0A1G6AXG2,A0A4R3MJ76,True,1.0
A0A1B1YZP5,A0A1W6VMN3,True,1.0
A0A1C0YCZ3,A0A1W6VPR7,True,1.0
Q8Y892,A0A1W6VTS7,False,0.3333333333333333
A0A0K9YLH4,A0A1W6VVT3,True,1.0
G7W108,A0A1W6VQH0,True,1.0
A0A1I3MIL9,A0A1W6VSM7,True,1.0
A0A248TDP0,A0A1W6VRB8,True,1.0
A0A4Z0H0Q1,A0A1W6VVM7,True,1.0
A0A5J6ESQ3,A0A7I9Y237,True,1.0
A0A841DIF7,A0A3D9V403,True,1.0
A0A175J787,A0A3D9V691,True,1.0
A0A1H0S856,A0A3D9V9C4,True,1.0
A0A0M2HIB3,A0A3D9V564,True,0.6666666666666666
A0A852Z6M3,A0A3D9UYP1,True,1.0
A0A4R7FSS4,A0A3D9V7Z3,True,1.0
A0A0L8L2U1,A0A3D9V4Z8,True,1.0
A0A7W7R565,A0A3D9VBZ4,True,1.0
A0A6H0S0Q7,A0A3D9VE12,True,1.0
A0A852ZRZ2,A0A3D9V3Q0,True,0.6666666666666666
A0A1N5UPS5,A0A3D9UZD7,True,1.0
A0A1G6E567,A0A2S5JJ65,True,1.0
A0A086P4N4,A0A2S5JK53,False,0.0
A0A222E0G6,A0A2S5JGU8,True,1.0
A0A7X5YHR3,A0A2S5JL71,True,1.0
A0A1M7GTS4,A0A2S5JEU5,True,1.0
A0A1N7PF03,A0A2S5JJR6,True,1.0
A0A839U1C7,A0A2S5JEN4,False,0.0
A0A7T2YY35,A0A554WNK3,True,1.0
A0A3M8CAM9,A0A846ML86,True,1.0
A0A6F8YLA5,A0A3D9V799,True,1.0
A0A0M2HDK0,A0A3D9V5J7,True,1.0
A0A7W8Z3E3,A0A3D9VEZ3,False,0.5
A0A7W5P7S3,A0A3D9V6X7,False,0.3333333333333333
A0A328NBF6,A0A3D9VBQ7,False,0.5
A0A543AC83,A0A3D9V9L6,True,1.0
A0A918J1D6,A0A3D9V943,True,1.0
A0A919FNI6,A0A3D9VEK2,True,1.0
A0A4S5E5P1,A0A3D9V4B9,True,1.0
A0A4Y9ADX7,Q5KW28,True,1.0
W4QN34,A0A150N4A1,False,0.5
W4Q9J0,A0A420VEV3,True,1.0
A0A917TU73,A0A420VC53,True,1.0
A0A0P9EKA5,A0A420VEJ7,True,1.0
A0A2W7MQH8,A0A420VJD1,True,0.6666666666666666
A0A0M9X0S3,A0A420VFE3,False,0.5
A0A0M0G8X6,A0A420VCQ7,True,0.6666666666666666
A0A268EQW5,A0A420VDW5,True,1.0
A0A0Q3WXB1,A0A420VEI8,False,0.3333333333333333
A0A285NY70,A0A420VCL0,True,0.6666666666666666
A0A172ZGU5,A0A420VG99,True,1.0
A0A811SQN1,A0A1M4SJP7,True,1.0
A0A2S2DN57,A0A4R3LE35,True,1.0
A0A1K2HRT9,A0A4R3LFN1,True,1.0
A0A0N7JTY1,A0A4R3LJN6,True,1.0
A0A8E2WIV9,A0A4V2UYY8,False,0.5
A0A508X6U4,A0A4R3MAT5,True,1.0
A6X5D5,A0A4R3M5X8,False,0.5
A0A2K8KF81,A0A4R3M762,True,1.0
A0A1G9J7R9,A0A4R3MEC8,True,1.0
A0A1M5I6R9,A0A4R3MFI9,True,1.0
A0A222E8Q6,A0A4R3M6Y1,True,1.0
C5T662,A0A4R3LEQ2,True,1.0
V4QUG6,A0A4R3MHA4,True,1.0
A0A316EMB9,A0A1M5ACL2,True,1.0
A0A1I3HCA8,A0A4R3M2R4,True,1.0
A0A1C3VDP5,A0A4R3MF42,True,1.0
A0A502BLU6,A0A4R3MHN3,True,1.0
A0A1H6HMP1,A0A4R3MJI2,True,1.0
A0A2V3WDY1,A0A167TCI7,True,1.0
A0A3Q9SDH9,A0A160F4N8,False,0.5
A0A0R2C4P8,A0A160F7A1,True,1.0
A0A918M5J8,I1D403,True,1.0
A0A1C4ZM35,I1CX50,True,1.0
A0A4D4KIV3,I1D1H8,False,0.5
A0A1G9T6A1,A0A4R1QJT8,True,1.0
A0A8J3LK56,A0LU03,True,1.0
A0A1C7EAM5,A0A4R1QGH6,False,0.5
A0A1V0V8E0,A0LWH6,True,1.0
A0A1M6WBX3,A0LVL6,True,1.0
S4MRM9,I1D3S8,False,0.3333333333333333
A0A1Y2MQ27,A0LTN9,True,1.0
A0A1C4XRT6,I1CWQ5,True,1.0
A0A845EXX0,A0A8I1AF67,True,1.0
A0A7X3CUD8,A0A8I1DF88,True,1.0
A0A429ZW07,A0A4P6UQY6,True,1.0
A0A143AFB6,A0A4P6UXX3,True,1.0
V6J488,A0A4P6USY6,True,1.0
A0A1I3API1,A0A4P6UXE5,True,1.0
A0A1G9MUG2,A0A4R3MDU0,True,1.0
D2UAW4,A0A1M4XW98,True,1.0
A0A317DWK2,A0A4R3ME16,True,0.75
A0A246KBI3,A0A4R3M1G1,True,1.0
A0A422QRX8,A0A4R3LE55,True,1.0
A0A1X9M5J0,A0A1W6VMN3,True,1.0
A0A4R2BKW2,A0A1W6VTS7,True,1.0
A0A3N5C691,A0A1W6VQH0,True,1.0
A0A852T5K0,A0A1W6VSM7,False,0.5
G2SQM2,A0A1W6VWC0,True,1.0
M8D2E5,A0A1W6VNH5,True,1.0
A0A920CGL5,A0A1W6VVR7,True,1.0
A0A133CNI3,A0A1W6VWG5,False,0.5
A0A3M8CUF9,A0A1W6VUI0,True,1.0
A0A4P6ZYC2,A0A1W6VT14,True,1.0
A0A2Z4VV83,A0A1W6VM74,True,1.0
A0A1H6ZSV4,A0A1W6VNW3,True,1.0
A0A5D4T4E5,A0A1W6VRR5,True,1.0
Q2G208,A0A1W6VN22,True,1.0
A0A2K4DQU0,A0A1W6VPM1,True,1.0
A0A1G9UXS0,A0A1W6VQF2,True,1.0
A0A837Y420,A0A1W6VQQ2,True,1.0
A0A419SDI9,A0A1W6VUU1,True,1.0
A0A841U3S6,A0A1W6VU51,True,1.0
C5QMY1,A0A1W6VMJ9,True,1.0
A0A0D1A5P0,A0A1W6VUJ7,True,1.0
A0A0R1TWA7,A0A1W6VTY3,True,1.0
A0A0C2VTL7,A0A1W6VMD3,True,1.0
A0A4R6BBS5,A0A1W6VLY9,True,1.0
A0A0G3E5L1,A0A1W6VUY4,True,1.0
A0A3A9K8Y5,A0A1W6VN51,True,1.0
A0A0D1KV70,A0A1W6VQB4,True,1.0
A0A4U3A4M9,A0A1W6VV82,True,1.0
A0A238YRW4,A0A1H1FHK2,True,1.0
D9X6M2,A0A1H1CX80,False,0.0
A0A1Z1WDM8,A0A1H1D1Z4,True,1.0
A0A8J3LVA8,A0A1H1DPE2,False,0.5
A0A250V3K8,A0A1H1FBA2,True,1.0
A0A8J3WTQ3,A0A1H1HBI7,True,1.0
A0A318JQY7,A0A1H1BS38,False,0.5
A0A2T0YLH2,A0A1H1G9H7,True,1.0
A0A5Q0HFJ1,A0A1H1BHI1,True,1.0
A0A101SLT4,A0A1H1E3T0,True,1.0
A0A7Y9JFA1,A0A1H1BE27,False,0.0
A0A160NYJ3,A0A1H1BXC4,True,1.0
R4SVB1,A0A1H1G134,False,0.5
A0A7Y6F253,A0A1H1BNA0,True,1.0
A0A1K1Q5T4,A0A1H0ZYI6,False,0.5
A0A7G7CB26,A0A1H1CXX8,True,1.0
A0A445N512,A0A1H1F972,True,1.0
D1BYA3,A0A1H1D3H6,True,1.0
A0A7G1NCG5,A0A1H1G6S0,True,1.0
A0A8J3Q692,A0A1H1H8W5,True,1.0
A0A1H1Y0J5,A0A1H1HMF5,True,1.0
A0A1I6NYS2,A0A1H1BW56,True,1.0
A0A4Y3KI81,A0A1H1DMA4,True,1.0
A0A1M5D823,A0A1H1ELA1,True,1.0
A0A1E7M164,A0A1H0ZU87,True,0.6
A0A117R5T7,A0A1H1ETV5,True,1.0
A0A318K1M4,A0A1H0ZUU8,True,0.6666666666666666
A0A919SMH0,A0A1H1A8V5,True,1.0
A0A285UWF3,A0A1H1BER6,False,0.5
A0A8J3ZDN4,A0A1H1DRV4,False,0.0
A0A169BV55,A0A1H1G845,True,1.0
A0A089X926,A0A1H1HTU2,True,1.0
A0A101N673,A0A1H1EUF8,False,0.0
A0A1C5GTU5,A0A1H1FJ89,True,1.0
Q828S6,A0A1H1BYF6,True,1.0
A0A495JHY9,A0A1H1B431,True,1.0
A0A8J3VUV4,A0A1H1BQC9,True,1.0
A0A7W3TIG4,A0A1H1GN36,True,1.0
A0A077M0Y5,A0A1H1CYH8,False,0.5
A0A543IMH9,A0A1H1DG52,False,0.3333333333333333
A0A8H9MAN5,A0A1H1AV93,False,0.0
Q81BU8,A0A1W6VQY9,True,1.0
A0A920C7J2,A0A1W6VWJ0,False,0.0
A0A1E7K5I7,A0A1H1DJE7,True,1.0
A0A327YWE8,A0A1H1BEH8,False,0.0
A0A2P2GDC9,A0A1M6X3M8,True,1.0
S4M8B8,A0A1M6X904,False,0.5
A0A369VBF2,A0A1M6YI48,True,1.0
A0A0M8QG49,A0A1M6VTY7,True,1.0
A0A640SAR1,A0A1M6T3N1,True,0.6666666666666666
A0A1C6RTV3,A0A1M6Q7A7,False,0.5
A0A8B2NY61,A0A1M6SK18,True,1.0
A0A7G1NN19,A0A1M6VAG3,True,1.0
A0A1I2RLC5,A0A1M6ZWP9,False,0.5
A0A1I2H5L3,A0A1M7AQ02,True,1.0
A0A8J3RL59,A0A1M6QAN4,True,1.0
A0A1I2V2N7,A0A1M6R4L7,True,1.0
A0A2K8PA34,A0A1M6SCQ0,True,1.0
A0A1G8Z388,A0A1M6S9P0,True,1.0
A0A0N0S5K5,A0A1M7BFV5,True,1.0
A0A126Y0G2,A0A1M6RT56,True,1.0
A0A1Y6D9P9,A0A3N1Y3L2,True,1.0
W5YJ19,A0A3N1YAN3,True,1.0
A0A7Z0LRL9,A0A3N1Y7S2,False,0.5
A0A1K1ZKP7,A0A3N1Y336,True,1.0
A0A495V5J0,A0A3N1Y4S7,True,1.0
A0A917JZ82,A0A3N1Y5X7,True,1.0
A0A1Y6CYH1,A0A3N1YB95,True,1.0
S6BM08,A0A3N1YBP0,True,1.0
A0A0N8QXW1,A0A3N1Y7M5,True,1.0
A0A420X1K1,A0A3N1Y6Q0,False,0.5
A0A939DFR8,A0A3N1Y4I3,True,1.0
A0A378I382,A0A3N1Y1E0,True,1.0
A0A1V2JYM1,A0A3N1Y8L0,True,1.0
B2FJT7,A0A3N1Y1N4,True,1.0
Q87NA5,A0A3N1Y4N9,True,1.0
A0A1H0K5F2,A0A3N1XU59,True,1.0
A0A0D8DAH9,A0A3N1Y1Y7,False,0.5
A0A4Y6J3A2,A0A3N1XT77,True,1.0
A0A085A515,A0A3N1Y2A4,True,1.0
A0A7G2JIV2,A0A3N1Y8E6,True,1.0
A0A0S2FV64,A0A3N1XT37,True,1.0
R1F2T3,A0A3N1XXU1,True,1.0
A0A8H9LT15,A0A3N1Y1Y0,True,1.0
A0A0S2SJ00,A0A3N1Y7H8,True,1.0
A0A5B2UMI3,A0A3N1Y4V5,True,1.0
A0A0H0YCN9,A0A3N1Y1G1,True,1.0
N6ZNJ7,A0A3N1XZM9,True,1.0
A0A090IKE3,A0A3N1Y1Q5,True,1.0
A0A2S7CXG9,A0A3N1Y0W0,True,0.6666666666666666
K9W760,Q8DL08,False,0.0
A0A2U3AJX4,A0A0K9HDS4,False,0.5
A0A1G9UPN4,A0A087LDT7,True,1.0
A0A1E5TKK6,A0A087LDT1,False,0.5
A0A1M4VUT2,A0A143HQS7,True,1.0
W6TCD5,A0A087LCU3,True,1.0
A0A3A1USD4,A0A087LE02,True,1.0
A0A4Y8UC90,A0A087LH94,True,1.0
A8FJ03,A0A150NC04,False,0.5
U1XAC5,A0A087LCG0,True,1.0
A0A160IL57,A0A087LIF2,True,1.0
F2F6P6,A0A087LDU6,True,1.0
A0A837Y0R6,A0A164FL21,True,1.0
A0A1N7N6K9,A0A143HII1,True,1.0
A0A1B9P254,A0A143HNH1,True,1.0
A0A5J6WJW4,A0A143HPW7,True,1.0
A0A2T3MG06,A0A143HM96,True,1.0
A0A653IGP3,A0A087LHK4,True,1.0
A0A1C7DIM0,A0A0K9I1Q6,True,1.0
A0A1G8EYF3,A0A087LDG9,True,1.0
W7BTZ6,A0A0K9HSU8,True,1.0
A0A0C2YB11,A0A0K9HM35,True,1.0
A0A4U2ZF32,A0A087LDU0,True,1.0
A0A0K9YJR7,A0A087LER6,True,1.0
A0A3N5BFQ3,A0A150MPB9,True,1.0
A0A0M0GJS9,A0A087LC19,True,0.6666666666666666
A0A094YVQ5,A0A150M861,True,1.0
A0A179SMI5,A0A164G340,False,0.5
A0A0M2EJP1,A0A087LHM0,True,1.0
A0A1D7QTJ3,A0A0K9HYK6,True,1.0
A0A921KCM4,A0A087LAI0,True,1.0
A0A2N5N4U4,A0A0K9HEP7,True,1.0
A0A368W838,A0A0K9HR39,True,1.0
A0A1C0YMU1,A0A150MBI4,True,1.0
U4T339,A0A143HL35,True,1.0
W4EKW5,A0A087LI83,True,1.0
I2C8P1,A0A164EV07,True,0.6666666666666666
A0A8B4Q981,A0A087LI74,True,1.0
A0A3G8LTU8,A0A143HJ99,True,1.0
A0A3D9IGE2,A0A150MKH3,True,1.0
A0A3N5C1J2,A0A0K9HSR3,True,1.0
A8FD72,A0A087LIK7,True,1.0
A0A653IG01,A0A087LF49,False,0.5
A0A3N9UWY0,A0A087LFJ9,True,1.0
A0A1H1DGH0,A0A3N1Y699,True,1.0
A0A1S2LUL1,A0A087LFX2,True,1.0
A0A1S2MB69,A0A0K9HJW1,True,1.0
A0A378WPC0,A0A3D9VF23,False,0.5
A0A2N8PP36,A0A3D9V2N9,True,1.0
A0A841CG93,A0A3D9VDW3,True,1.0
A0A7R7HXF9,A0A3D9V6T4,True,1.0
A0A1H1GA81,A0A3D9V8Z8,True,1.0
A0A2M8WUA9,A0A3D9VHJ8,True,1.0
A0A1C5G9P6,A0A3D9V786,True,1.0
A0A8G1UNB9,A0A3D9V5G6,True,0.6666666666666666
A0A8J3NHU8,A0A3D9VDG2,True,1.0
A0A1I6E3T6,A0A3D9UZM8,True,1.0
A0A212U2J9,A0A3D9V834,True,1.0
A0A4Q1R4X3,A0A3D9V3J7,True,1.0
A0A2H1HYY1,A0A3D9V8P1,True,1.0
A0A1H5RAD5,A0A3D9V606,True,1.0
A0A4Q8AAE5,A0A3D9V221,True,1.0
A0A7W9KB81,A0A3D9UYW6,True,1.0
A0A3N4ZSL5,A0A3D9VC35,True,1.0
A0A0M0F3K0,A0A3D9V6B6,True,1.0
A0A521BZ60,A0A3D9V9I9,True,1.0
A0A8J3SNY9,A0A3D9V241,True,1.0
A0A386WIX8,A0A3D9VJ74,True,1.0
A0A176Q9R7,A0A3D9V755,True,1.0
A0A495IM51,A0A3D9VGA9,True,1.0
A0A7W8Z079,A0A3D9VAK3,True,1.0
A0A4R6PS79,A0A3D9VAB9,True,1.0
A0A918ENZ5,A0A3D9VDC6,True,1.0
A0A7W8YB51,A0A3D9VFL6,True,1.0
A0A4Y9FTP8,A0A3D9V448,True,1.0
A0A7W7H332,A0A3D9V9X2,True,1.0
A0A919PVN7,A0A3D9V0Q8,True,1.0
A0A543IMI3,A0A3D9V3I5,True,1.0
F4FGT9,A0A3D9V722,True,1.0
A0A1C5J2P8,A0A3D9VAU9,True,1.0
A0A075LQ92,G9QQJ0,True,1.0
K6DKW2,G9QGS6,True,1.0
U1Y5L3,G9QHS5,True,1.0
A0A3N9UI06,G9QI63,True,1.0
A0A1M5PX12,G9QI72,True,1.0
A0A917TNW3,G9QPY8,True,1.0
D4YIB5,G9QJ58,True,1.0
A0A3A1UUL4,G9QJ26,True,1.0
A0A1L5LTT1,G9QPK2,True,1.0
A0A2V3WB72,G9QJ32,True,1.0
A0A511W0S2,G9QLL7,True,1.0
A0A1I3MI91,G9QH92,True,1.0
